Timestamp,Human readable date (America/Los_Angeles),accuracy,alerts,battery,cellstr,connecttime,new-variable-1,new-variable,daily,hourly,maxmin,resets,temp,towers,context_accuracy,context_alerts,context_battery,context_cellstr,context_connecttime,context_new-variable-1,context_new-variable,context_daily,context_hourly,context_maxmin,context_resets,context_temp,context_towers,created_at_accuracy,created_at_alerts,created_at_battery,created_at_cellstr,created_at_connecttime,created_at_new-variable-1,created_at_new-variable,created_at_daily,created_at_hourly,created_at_maxmin,created_at_resets,created_at_temp,created_at_towers
1622472824000,2021-05-31 07:53:44,,0.0,100.0,,16.0,10.0,8.0,10.0,8.0,3.0,0.0,73.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622473219766,1622473219766,,1622473219766,1622473556892,1622473256576,1622473219766,1622473219766,1622473219766,1622473219766,1622473219766,
1622468164000,2021-05-31 06:36:04,,0.0,100.0,,35.0,2.0,2.0,2.0,2.0,2.0,0.0,69.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622469637157,1622469637157,,1622469637157,1622469899992,1622470006507,1622469637157,1622469637157,1622469637157,1622469637157,1622469637157,
1622430138000,2021-05-30 20:02:18,,0.0,100.0,,32.0,376.0,1.0,376.0,1.0,2.0,0.0,71.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1622433655335,1622433655335,,1622433655335,1622433792737,1622433857583,1622433655335,1622433655335,1622433655335,1622433655335,1622433655335,
1622426425000,2021-05-30 19:00:25,,0.0,100.0,,41.0,375.0,0.0,375.0,0.0,0.0,0.0,75.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622430065506,1622430065506,,1622430065506,1622430441863,1622430243493,1622430065506,1622430065506,1622430065506,1622430065506,1622430065506,
1622426165000,2021-05-30 18:56:05,,0.0,100.0,,24.0,375.0,7.0,375.0,7.0,2.0,0.0,75.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622426449276,1622426449276,,1622426449276,1622426485286,1622426647281,1622426449276,1622426449276,1622426449276,1622426449276,1622426449276,
1622422074000,2021-05-30 17:47:54,,0.0,100.0,,16.0,368.0,6.0,368.0,6.0,2.0,0.0,77.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622422839047,1622422839047,,1622422839047,1622423108482,1622422894019,1622422839047,1622422839047,1622422839047,1622422839047,1622422839047,
1622419103000,2021-05-30 16:58:23,,0.0,100.0,,37.0,362.0,15.0,362.0,15.0,3.0,0.0,80.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622419259888,1622419259888,,1622419259888,1622419529564,1622419424313,1622419259888,1622419259888,1622419259888,1622419259888,1622419259888,
1622415558000,2021-05-30 15:59:18,,0.0,100.0,,42.0,347.0,22.0,347.0,22.0,2.0,0.0,80.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622415663651,1622415663651,,1622415663651,1622415799620,1622415687310,1622415663651,1622415663651,1622415663651,1622415663651,1622415663651,
1622411950000,2021-05-30 14:59:10,,0.0,100.0,,38.0,325.0,22.0,325.0,22.0,3.0,0.0,82.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622412058698,1622412058698,,1622412058698,1622412094584,1622412275100,1622412058698,1622412058698,1622412058698,1622412058698,1622412058698,
1622408017000,2021-05-30 13:53:37,,0.0,100.0,,20.0,303.0,42.0,303.0,42.0,4.0,0.0,77.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622408439103,1622408439103,,1622408439103,1622408606765,1622408626881,1622408439103,1622408439103,1622408439103,1622408439103,1622408439103,
1622404818000,2021-05-30 13:00:18,,0.0,100.0,,21.0,261.0,36.0,261.0,36.0,2.0,0.0,71.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622404838033,1622404838033,,1622404838033,1622405131310,1622404987985,1622404838033,1622404838033,1622404838033,1622404838033,1622404838033,
1622401176000,2021-05-30 11:59:36,,0.0,100.0,,21.0,225.0,71.0,225.0,71.0,2.0,0.0,69.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622401235890,1622401235890,,1622401235890,1622401433486,1622401366682,1622401235890,1622401235890,1622401235890,1622401235890,1622401235890,
1622397477000,2021-05-30 10:57:57,,0.0,100.0,,41.0,154.0,82.0,154.0,82.0,5.0,0.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622397651861,1622397651861,,1622397651861,1622397883679,1622397733020,1622397651861,1622397651861,1622397651861,1622397651861,1622397651861,
1622393954000,2021-05-30 09:59:14,,0.0,100.0,,38.0,72.0,43.0,72.0,43.0,3.0,0.0,60.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622394045018,1622394045018,,1622394045018,1622394228385,1622394206076,1622394045018,1622394045018,1622394045018,1622394045018,1622394045018,
1622390313000,2021-05-30 08:58:33,,0.0,100.0,,17.0,29.0,25.0,29.0,25.0,2.0,0.0,57.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622390420290,1622390420290,,1622390420290,1622390491180,1622390646689,1622390420290,1622390420290,1622390420290,1622390420290,1622390420290,
1622385817000,2021-05-30 07:43:37,,0.0,100.0,,15.0,4.0,3.0,4.0,3.0,2.0,0.0,50.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622386816900,1622386816900,,1622386816900,1622386999590,1622387024088,1622386816900,1622386816900,1622386816900,1622386816900,1622386816900,
1622382135000,2021-05-30 06:42:15,,0.0,100.0,,16.0,1.0,1.0,1.0,1.0,2.0,0.0,48.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622383218043,1622383218043,,1622383218043,1622383310254,1622383382785,1622383218043,1622383218043,1622383218043,1622383218043,1622383218043,
1622340607000,2021-05-29 19:10:07,,0.0,100.0,,16.0,460.0,1.0,460.0,1.0,2.0,0.0,55.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622343644850,1622343644850,,1622343644850,1622343757521,1622343667789,1622343644850,1622343644850,1622343644850,1622343644850,1622343644850,
1622336417000,2021-05-29 18:00:17,,0.0,100.0,,21.0,459.0,0.0,459.0,0.0,0.0,0.0,60.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622340048577,1622340048577,,1622340048577,1622340074997,1622340071198,1622340048577,1622340048577,1622340048577,1622340048577,1622340048577,
1622334467000,2021-05-29 17:27:47,,0.0,100.0,,17.0,459.0,3.0,459.0,3.0,2.0,0.0,62.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622336444923,1622336444923,,1622336444923,1622336571736,1622336616247,1622336444923,1622336444923,1622336444923,1622336444923,1622336444923,
1622332617000,2021-05-29 16:56:57,,0.0,100.0,,311.0,456.0,21.0,456.0,21.0,3.0,0.0,69.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622333139538,1622333139538,,1622333139538,1622333609718,1622333219182,1622333139538,1622333139538,1622333139538,1622333139538,1622333139538,
1622329207000,2021-05-29 16:00:07,,0.0,100.0,,19.0,435.0,25.0,435.0,25.0,2.0,0.0,66.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622329247069,1622329247069,,1622329247069,1622330133563,1622329349087,1622329247069,1622329247069,1622329247069,1622329247069,1622329247069,
1622325656000,2021-05-29 15:00:56,,0.0,100.0,,57.0,410.0,36.0,410.0,36.0,3.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622325684172,1622325684172,,1622325684172,1622325884587,1622325726895,1622325684172,1622325684172,1622325684172,1622325684172,1622325684172,
1622322021000,2021-05-29 14:00:21,,0.0,100.0,,20.0,374.0,53.0,374.0,53.0,3.0,0.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622322044328,1622322044328,,1622322044328,1622322291283,1622322075890,1622322044328,1622322044328,1622322044328,1622322044328,1622322044328,
1622318385000,2021-05-29 12:59:45,,0.0,100.0,,37.0,321.0,73.0,321.0,73.0,8.0,0.0,60.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622318457980,1622318457980,,1622318457980,1622318991328,1622318575177,1622318457980,1622318457980,1622318457980,1622318457980,1622318457980,
1622314807000,2021-05-29 12:00:07,,0.0,100.0,,56.0,248.0,72.0,248.0,72.0,2.0,0.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622314872933,1622314872933,,1622314872933,1622315499611,1622315149927,1622314872933,1622314872933,1622314872933,1622314872933,1622314872933,
1622311165000,2021-05-29 10:59:25,,0.0,100.0,,17.0,176.0,79.0,176.0,79.0,6.0,0.0,53.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622311229933,1622311229933,,1622311229933,1622311312183,1622311521289,1622311229933,1622311229933,1622311229933,1622311229933,1622311229933,
1622307569000,2021-05-29 09:59:29,,0.0,100.0,,40.0,97.0,64.0,97.0,64.0,4.0,0.0,48.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622307648252,1622307648252,,1622307648252,1622307670380,1622307937658,1622307648252,1622307648252,1622307648252,1622307648252,1622307648252,
1622303819000,2021-05-29 08:56:59,,0.0,100.0,,17.0,33.0,22.0,33.0,22.0,5.0,0.0,46.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622304020742,1622304020742,,1622304020742,1622304190385,1622304257033,1622304020742,1622304020742,1622304020742,1622304020742,1622304020742,
1622300339000,2021-05-29 07:58:59,,0.0,100.0,,36.0,11.0,11.0,11.0,11.0,4.0,0.0,44.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622300438569,1622300438569,,1622300438569,1622300573636,1622300633888,1622300438569,1622300438569,1622300438569,1622300438569,1622300438569,
1622293317000,2021-05-29 06:01:57,,0.0,100.0,,34.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622296835911,1622296835911,,1622296835911,1622296958007,1622296996769,1622296835911,1622296835911,1622296835911,1622296835911,1622296835911,
1622254188000,2021-05-28 19:09:48,,0.0,100.0,,36.0,180.0,2.0,180.0,2.0,2.0,0.0,57.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622257248290,1622257248290,,1622257248290,1622257326980,1622257423280,1622257248290,1622257248290,1622257248290,1622257248290,1622257248290,
1622252158000,2021-05-28 18:35:58,,0.0,100.0,,16.0,178.0,4.0,178.0,4.0,2.0,0.0,62.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622253628698,1622253628698,,1622253628698,1622253797383,1622253670220,1622253628698,1622253628698,1622253628698,1622253628698,1622253628698,
1622249810000,2021-05-28 17:56:50,,0.0,100.0,,38.0,174.0,13.0,174.0,13.0,3.0,0.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622250048722,1622250048722,,1622250048722,1622250118136,1622250073876,1622250048722,1622250048722,1622250048722,1622250048722,1622250048722,
1622246160000,2021-05-28 16:56:00,,0.0,100.0,,227.0,161.0,7.0,161.0,7.0,2.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622246636966,1622246636966,,1622246636966,1622246773265,1622246903010,1622246636966,1622246636966,1622246636966,1622246636966,1622246636966,
1622242582000,2021-05-28 15:56:22,,0.0,100.0,,37.0,154.0,23.0,154.0,23.0,2.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622242847160,1622242847160,,1622242847160,1622242978404,1622242933085,1622242847160,1622242847160,1622242847160,1622242847160,1622242847160,
1622239099000,2021-05-28 14:58:19,,0.0,100.0,,36.0,131.0,10.0,131.0,10.0,3.0,0.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622239245134,1622239245134,,1622239245134,1622239616278,1622239415506,1622239245134,1622239245134,1622239245134,1622239245134,1622239245134,
1622235349000,2021-05-28 13:55:49,,0.0,100.0,,35.0,121.0,23.0,121.0,23.0,2.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622235642986,1622235642986,,1622235642986,1622235793582,1622235799410,1622235642986,1622235642986,1622235642986,1622235642986,1622235642986,
1622231961000,2021-05-28 12:59:21,,0.0,100.0,,21.0,98.0,35.0,98.0,35.0,2.0,0.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622232027956,1622232027956,,1622232027956,1622232260733,1622232156882,1622232027956,1622232027956,1622232027956,1622232027956,1622232027956,
1622228268000,2021-05-28 11:57:48,,0.0,100.0,,41.0,63.0,14.0,63.0,14.0,2.0,0.0,62.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622228445491,1622228445491,,1622228445491,1622228732921,1622228551381,1622228445491,1622228445491,1622228445491,1622228445491,1622228445491,
1622224805000,2021-05-28 11:00:05,,0.0,100.0,,78.0,49.0,25.0,49.0,25.0,2.0,0.0,60.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622224881758,1622224881758,,1622224881758,1622225096181,1622225094460,1622224881758,1622224881758,1622224881758,1622224881758,1622224881758,
1622220950000,2021-05-28 09:55:50,,0.0,100.0,,36.0,24.0,15.0,24.0,15.0,2.0,0.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622221238555,1622221238555,,1622221238555,1622221533275,1622221571265,1622221238555,1622221238555,1622221238555,1622221238555,1622221238555,
1622216702000,2021-05-28 08:45:02,,0.0,100.0,,40.0,9.0,3.0,9.0,3.0,2.0,0.0,55.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622217641834,1622217641834,,1622217641834,1622217824675,1622217699291,1622217641834,1622217641834,1622217641834,1622217641834,1622217641834,
1622213828000,2021-05-28 07:57:08,,0.0,100.0,,20.0,6.0,6.0,6.0,6.0,2.0,0.0,55.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622214022170,1622214022170,,1622214022170,1622214206930,1622214097304,1622214022170,1622214022170,1622214022170,1622214022170,1622214022170,
1622206823000,2021-05-28 06:00:23,,0.0,100.0,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622210416884,1622210416884,,1622210416884,1622210440203,1622210478335,1622210416884,1622210416884,1622210416884,1622210416884,1622210416884,
1622167235000,2021-05-27 19:00:35,,0.0,100.0,,35.0,76.0,0.0,76.0,0.0,0.0,0.0,62.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622170840401,1622170840401,,1622170840401,1622170963585,1622171064381,1622170840401,1622170840401,1622170840401,1622170840401,1622170840401,
1622166887000,2021-05-27 18:54:47,,0.0,100.0,,34.0,76.0,4.0,76.0,4.0,3.0,0.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622167239871,1622167239871,,1622167239871,1622167367018,1622167516001,1622167239871,1622167239871,1622167239871,1622167239871,1622167239871,
1622163616000,2021-05-27 18:00:16,,0.0,100.0,,16.0,72.0,4.0,72.0,4.0,3.0,0.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622163621627,1622163621627,,1622163621627,1622163738486,1622163740989,1622163621627,1622163621627,1622163621627,1622163621627,1622163621627,
1622160159000,2021-05-27 17:02:39,,0.0,100.0,,222.0,68.0,17.0,68.0,17.0,2.0,0.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622160227578,1622160227578,,1622160227578,1622160644951,1622160240290,1622160227578,1622160227578,1622160227578,1622160227578,1622160227578,
1622155160000,2021-05-27 15:39:20,,0.0,100.0,,24.0,51.0,6.0,51.0,6.0,2.0,0.0,69.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622156428439,1622156428439,,1622156428439,1622156586577,1622156437049,1622156428439,1622156428439,1622156428439,1622156428439,1622156428439,
1622152808000,2021-05-27 15:00:08,,0.0,100.0,,36.0,45.0,10.0,45.0,10.0,2.0,0.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622152839790,1622152839790,,1622152839790,1622153048685,1622153000127,1622152839790,1622152839790,1622152839790,1622152839790,1622152839790,
1622148834000,2021-05-27 13:53:54,,0.0,100.0,,59.0,35.0,7.0,35.0,7.0,2.0,0.0,69.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622149263476,1622149263476,,1622149263476,1622149491693,1622149431785,1622149263476,1622149263476,1622149263476,1622149263476,1622149263476,
1622144304000,2021-05-27 12:38:24,,0.0,100.0,,41.0,28.0,9.0,28.0,9.0,5.0,0.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622145644342,1622145644342,,1622145644342,1622145743184,1622145773449,1622145644342,1622145644342,1622145644342,1622145644342,1622145644342,
1622141102000,2021-05-27 11:45:02,,0.0,100.0,,16.0,19.0,8.0,19.0,8.0,2.0,0.0,62.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622142018455,1622142018455,,1622142018455,1622142174195,1622142216621,1622142018455,1622142018455,1622142018455,1622142018455,1622142018455,
1622137737000,2021-05-27 10:48:57,,0.0,100.0,,22.0,11.0,6.0,11.0,6.0,2.0,0.0,57.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622138423999,1622138423999,,1622138423999,1622138476622,1622138463749,1622138423999,1622138423999,1622138423999,1622138423999,1622138423999,
1622134224000,2021-05-27 09:50:24,,1.0,100.0,,19.0,5.0,2.0,5.0,2.0,3.0,0.0,-50.0,,,{},"{""key1"":""Not Charging""}",,{},{},{},{},{},{},{},{},,,1622134820684,1622134820684,,1622134820684,1622134970446,1622134828682,1622134820684,1622134820684,1622134820684,1622134820684,1622134820684,
1622129166000,2021-05-27 08:26:06,,0.0,100.0,,19.0,3.0,1.0,3.0,1.0,2.0,0.0,53.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622131221135,1622131221135,,1622131221135,1622131254943,1622131363597,1622131221135,1622131221135,1622131221135,1622131221135,1622131221135,
1622126491000,2021-05-27 07:41:31,,0.0,100.0,,32.0,2.0,2.0,2.0,2.0,2.0,0.0,50.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622127633736,1622127633736,,1622127633736,1622127639582,1622127874200,1622127633736,1622127633736,1622127633736,1622127633736,1622127633736,
1622120421000,2021-05-27 06:00:21,,0.0,100.0,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622124018884,1622124018884,,1622124018884,1622124148891,1622124047126,1622124018884,1622124018884,1622124018884,1622124018884,1622124018884,
1622085037000,2021-05-26 20:10:37,,0.0,100.0,,37.0,77.0,2.0,77.0,2.0,3.0,0.0,55.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1622088042232,1622088042232,,1622088042232,1622088098465,1622088055095,1622088042232,1622088042232,1622088042232,1622088042232,1622088042232,
1622080818000,2021-05-26 19:00:18,,0.0,100.0,,16.0,75.0,0.0,75.0,0.0,0.0,0.0,60.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622084420888,1622084420888,,1622084420888,1622084557296,1622084462277,1622084420888,1622084420888,1622084420888,1622084420888,1622084420888,
1622080596000,2021-05-26 18:56:36,,0.0,100.0,,18.0,75.0,3.0,75.0,3.0,3.0,0.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622080823068,1622080823068,,1622080823068,1622080871229,1622081663506,1622080823068,1622080823068,1622080823068,1622080823068,1622080823068,
1622076408000,2021-05-26 17:46:48,,0.0,100.0,,27.0,72.0,2.0,72.0,2.0,2.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622077232253,1622077232253,,1622077232253,1622077557983,1622077371985,1622077232253,1622077232253,1622077232253,1622077232253,1622077232253,
1622073116000,2021-05-26 16:51:56,,0.0,100.0,,270.0,70.0,5.0,70.0,5.0,2.0,0.0,77.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622073874628,1622073874628,,1622073874628,1622074224593,1622074184611,1622073874628,1622073874628,1622073874628,1622073874628,1622073874628,
1622069667000,2021-05-26 15:54:27,,0.0,100.0,,19.0,65.0,5.0,65.0,5.0,2.0,0.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622070023822,1622070023822,,1622070023822,1622070139794,1622070087397,1622070023822,1622070023822,1622070023822,1622070023822,1622070023822,
1622065908000,2021-05-26 14:51:48,,0.0,100.0,,21.0,60.0,2.0,60.0,2.0,2.0,0.0,78.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622066425750,1622066425750,,1622066425750,1622066491405,1622066485432,1622066425750,1622066425750,1622066425750,1622066425750,1622066425750,
1622062274000,2021-05-26 13:51:14,,0.0,100.0,,16.0,58.0,20.0,58.0,20.0,4.0,0.0,75.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1622062821482,1622062821482,,1622062821482,1622063096180,1622062905696,1622062821482,1622062821482,1622062821482,1622062821482,1622062821482,
1622058873000,2021-05-26 12:54:33,,0.0,100.0,,24.0,38.0,7.0,38.0,7.0,2.0,0.0,68.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622059227612,1622059227612,,1622059227612,1622059452348,1622059414248,1622059227612,1622059227612,1622059227612,1622059227612,1622059227612,
1622055342000,2021-05-26 11:55:42,,0.0,100.0,,42.0,31.0,14.0,31.0,14.0,2.0,0.0,66.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622055645055,1622055645055,,1622055645055,1622055792390,1622055788534,1622055645055,1622055645055,1622055645055,1622055645055,1622055645055,
1622051981000,2021-05-26 10:59:41,,0.0,100.0,,63.0,17.0,13.0,17.0,13.0,3.0,0.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622052065620,1622052065620,,1622052065620,1622052211909,1622052206362,1622052065620,1622052065620,1622052065620,1622052065620,1622052065620,
1622047812000,2021-05-26 09:50:12,,0.0,100.0,,20.0,4.0,2.0,4.0,2.0,2.0,0.0,60.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622048421462,1622048421462,,1622048421462,1622048725441,1622048623394,1622048421462,1622048421462,1622048421462,1622048421462,1622048421462,
1622041217000,2021-05-26 08:00:17,,0.0,100.0,,37.0,2.0,0.0,2.0,0.0,0.0,0.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622044838754,1622044838754,,1622044838754,1622045156604,1622045009729,1622044838754,1622044838754,1622044838754,1622044838754,1622044838754,
1622040752000,2021-05-26 07:52:32,,0.0,100.0,,16.0,2.0,2.0,2.0,2.0,2.0,0.0,57.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622041218009,1622041218009,,1622041218009,1622041277189,1622041483986,1622041218009,1622041218009,1622041218009,1622041218009,1622041218009,
1622034097000,2021-05-26 06:01:37,,0.0,100.0,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1622037621325,1622037621325,,1622037621325,1622037864194,1622037774405,1622037621325,1622037621325,1622037621325,1622037621325,1622037621325,
1621996949000,2021-05-25 19:42:29,,0.0,100.0,,20.0,87.0,2.0,87.0,2.0,2.0,0.0,60.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1621998025444,1621998025444,,1621998025444,1621998139879,1621998046177,1621998025444,1621998025444,1621998025444,1621998025444,1621998025444,
1621994615000,2021-05-25 19:03:35,,0.0,100.0,,512.0,85.0,16.0,85.0,16.0,2.0,0.0,69.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1621994916917,1621994916917,,1621994916917,1621995024612,1621994932224,1621994916917,1621994916917,1621994916917,1621994916917,1621994916917,
1621990749000,2021-05-25 17:59:09,,0.0,100.0,,14.0,69.0,11.0,69.0,11.0,2.0,0.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1621990819061,1621990819061,,1621990819061,1621990902083,1621990901715,1621990819061,1621990819061,1621990819061,1621990819061,1621990819061,
1621986524000,2021-05-25 16:48:44,,0.0,100.0,,226.0,58.0,7.0,58.0,7.0,2.0,0.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1621987430417,1621987430417,,1621987430417,1621987456091,1621987478493,1621987430417,1621987430417,1621987430417,1621987430417,1621987430417,
1621982868000,2021-05-25 15:47:48,,0.0,100.0,,20.0,51.0,5.0,51.0,5.0,3.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1621983623597,1621983623597,,1621983623597,1621983758710,1621983751377,1621983623597,1621983623597,1621983623597,1621983623597,1621983623597,
1621978668000,2021-05-25 14:37:48,,0.0,100.0,,19.0,46.0,8.0,46.0,8.0,4.0,0.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1621980022720,1621980022720,,1621980022720,1621980116936,1621980132405,1621980022720,1621980022720,1621980022720,1621980022720,1621980022720,
1621975209000,2021-05-25 13:40:09,,0.0,100.0,,34.0,38.0,6.0,38.0,6.0,3.0,0.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1621976437860,1621976437860,,1621976437860,1621976579105,1621976622992,1621976437860,1621976437860,1621976437860,1621976437860,1621976437860,
1621971395000,2021-05-25 12:36:35,,0.0,100.0,,20.0,32.0,8.0,32.0,8.0,2.0,0.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1621972822604,1621972822604,,1621972822604,1621973058090,1621972896995,1621972822604,1621972822604,1621972822604,1621972822604,1621972822604,
1621968857000,2021-05-25 11:54:17,,0.0,100.0,,20.0,24.0,4.0,24.0,4.0,2.0,0.0,66.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1621969222420,1621969222420,,1621969222420,1621969311750,1621969435792,1621969222420,1621969222420,1621969222420,1621969222420,1621969222420,
1621965582000,2021-05-25 10:59:42,,0.0,100.0,,35.0,20.0,9.0,20.0,9.0,2.0,0.0,62.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1621965637355,1621965637355,,1621965637355,1621965713240,1621965654853,1621965637355,1621965637355,1621965637355,1621965637355,1621965637355,
1621961629000,2021-05-25 09:53:49,,0.0,100.0,,25.0,11.0,6.0,11.0,6.0,3.0,0.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1621962027325,1621962027325,,1621962027325,1621962323086,1621962054386,1621962027325,1621962027325,1621962027325,1621962027325,1621962027325,
