Timestamp,Human readable date,alerts,battery,connecttime,new-variable-1,new-variable,daily,hourly,maxmin,resets,temp,context_alerts,context_battery,context_connecttime,context_new-variable-1,context_new-variable,context_daily,context_hourly,context_maxmin,context_resets,context_temp,created_at_alerts,created_at_battery,created_at_connecttime,created_at_new-variable-1,created_at_new-variable,created_at_daily,created_at_hourly,created_at_maxmin,created_at_resets,created_at_temp
1618934711000,2021-04-20 09:05:11,0.0,93.0,42.0,2.0,2.0,1.0,1.0,2.0,0.0,50.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618938043898,1618938043898,1618938043898,1619790193475,1619790071381,1618938043898,1618938043898,1618938043898,1618938043898,1618938043898
1618930850000,2021-04-20 08:00:50,0.0,93.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618934423768,1618934423768,1618934423695,1619790193475,1619790071381,1618934423768,1618934423768,1618934423695,1618934423768,1618934423695
1618927241000,2021-04-20 07:00:41,0.0,93.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618930851937,1618930851937,1618930851937,1619790193475,1619790071381,1618930851937,1618930851937,1618930851937,1618930851937,1618930851937
1618905601000,2021-04-20 01:00:01,0.0,93.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618927244676,1618927244676,1618927244676,1619790193475,1619790071381,1618927244676,1618927244676,1618927244676,1618927244676,1618927244676
1618891199000,2021-04-19 20:59:59,,,,196.0,,98.0,,,,,,,,b'{}',,"b'{""count"":"" corrected""}'",,,,,,,,1619790193475,,1619725451688,,,,
1618887622000,2021-04-19 20:00:22,0.0,93.0,22.0,98.0,0.0,49.0,0.0,0.0,0.0,51.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618891223218,1618891223198,1618891223198,1619790193475,1619790071381,1618891223218,1618891223218,1618891223218,1618891223198,1618891223198
1618884025000,2021-04-19 19:00:25,0.0,93.0,22.0,98.0,0.0,49.0,0.0,0.0,0.0,55.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618887624309,1618887624309,1618887624309,1619790193475,1619790071381,1618887624309,1618887624309,1618887624309,1618887624309,1618887624309
1618882653000,2021-04-19 18:37:33,0.0,93.0,24.0,98.0,6.0,49.0,3.0,2.0,0.0,64.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618884027217,1618884027217,1618884027217,1619790193475,1619790071381,1618884027217,1618884027217,1618884027217,1618884027217,1618884027217
1618878284000,2021-04-19 17:24:44,0.0,93.0,22.0,92.0,2.0,46.0,1.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618880424219,1618880424219,1618880424219,1619790193475,1619790071381,1618880424219,1618880424219,1618880424219,1618880424219,1618880424219
1618875565000,2021-04-19 16:39:25,0.0,93.0,42.0,90.0,6.0,45.0,3.0,2.0,0.0,69.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618876844357,1618876844357,1618876844357,1619790193475,1619790071381,1618876844357,1618876844357,1618876844357,1618876844357,1618876844357
1618872821000,2021-04-19 15:53:41,0.0,93.0,61.0,84.0,6.0,42.0,3.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618873264655,1618873264655,1618873264655,1619790193475,1619790071381,1618873264655,1618873264655,1618873264655,1618873264655,1618873264655
1618869459000,2021-04-19 14:57:39,0.0,93.0,20.0,78.0,12.0,39.0,6.0,2.0,0.0,77.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618869624166,1618869624166,1618869624166,1619790193475,1619790071381,1618869624166,1618869624166,1618869624166,1618869624166,1618869624166
1618865392000,2021-04-19 13:49:52,0.0,93.0,22.0,66.0,18.0,33.0,9.0,3.0,0.0,71.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618866024167,1618866024167,1618866024167,1619790193475,1619790071381,1618866024167,1618866024167,1618866024167,1618866024167,1618866024167
1618862407000,2021-04-19 13:00:07,0.0,93.0,249.0,48.0,18.0,24.0,9.0,2.0,0.0,69.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618862652282,1618862652282,1618862652282,1619790193475,1619790071381,1618862652282,1618862652282,1618862652282,1618862652282,1618862652282
1618858232000,2021-04-19 11:50:32,0.0,93.0,43.0,30.0,14.0,15.0,7.0,2.0,0.0,64.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618858845372,1618858845372,1618858845372,1619790193475,1619790071381,1618858845372,1618858845372,1618858845372,1618858845372,1618858845372
1618854837000,2021-04-19 10:53:57,0.0,93.0,47.0,16.0,8.0,8.0,4.0,2.0,0.0,71.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618855249415,1618855249415,1618855249415,1619790193475,1619790071381,1618855249415,1618855249415,1618855249415,1618855249415,1618855249415
1618851449000,2021-04-19 09:57:29,0.0,93.0,21.0,8.0,6.0,4.0,3.0,2.0,0.0,64.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618851623428,1618851623428,1618851623428,1619790193475,1619790071381,1618851623428,1618851623428,1618851623428,1618851623428,1618851623428
1618844914000,2021-04-19 08:08:34,0.0,93.0,23.0,2.0,2.0,1.0,1.0,2.0,0.0,62.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618848024966,1618848024966,1618848024966,1619790193475,1619790071381,1618848024966,1618848024966,1618848024966,1618848024966,1618848024966
1618840842000,2021-04-19 07:00:42,0.0,93.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618844443539,1618844443505,1618844443539,1619790193475,1619790071381,1618844443505,1618844443539,1618844443539,1618844443539,1618844443539
1618819201000,2021-04-19 01:00:01,0.0,93.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618840845773,1618840845773,1618840845773,1619790193475,1619790071381,1618840845773,1618840845753,1618840845773,1618840845773,1618840845773
1618804799000,2021-04-18 20:59:59,,,,744.0,,372.0,,,,,,,,b'{}',,"b'{""count"":"" corrected""}'",,,,,,,,1619790193475,,1619725420576,,,,
1618801242000,2021-04-18 20:00:42,0.0,93.0,40.0,372.0,0.0,186.0,0.0,0.0,0.0,62.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618804842157,1618804842115,1618804842157,1619790193475,1619790071381,1618804842115,1618804842115,1618804842157,1618804842115,1618804842157
1618797644000,2021-04-18 19:00:44,0.0,93.0,42.0,372.0,0.0,186.0,0.0,0.0,0.0,64.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618801244410,1618801244410,1618801244410,1619790193475,1619790071381,1618801244410,1618801244410,1618801244410,1618801244410,1618801244410
1618795342000,2021-04-18 18:22:22,0.0,93.0,43.0,372.0,2.0,186.0,1.0,2.0,0.0,73.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618797645854,1618797645854,1618797645868,1619790193475,1619790071381,1618797645854,1618797645868,1618797645868,1618797645854,1618797645854
1618792775000,2021-04-18 17:39:35,0.0,93.0,24.0,370.0,8.0,185.0,4.0,2.0,0.0,78.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618794026317,1618794026317,1618794026317,1619790193475,1619790071381,1618794026317,1618794026317,1618794026317,1618794026317,1618794026317
1618790319000,2021-04-18 16:58:39,0.0,93.0,45.0,362.0,12.0,181.0,6.0,2.0,0.0,77.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618790447965,1618790447965,1618790447965,1619790193475,1619790071381,1618790447965,1618790447965,1618790447965,1618790447965,1618790447965
1618786724000,2021-04-18 15:58:44,0.0,93.0,45.0,350.0,28.0,175.0,14.0,2.0,0.0,62.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618786848685,1618786848685,1618786848685,1619790193475,1619790071381,1618786848685,1618786848685,1618786848685,1618786848685,1618786848685
1618782775000,2021-04-18 14:52:55,0.0,93.0,43.0,322.0,20.0,161.0,10.0,2.0,0.0,80.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618783247034,1618783247034,1618783247034,1619790193475,1619790071381,1618783247034,1618783247034,1618783247034,1618783247034,1618783247034
1618779514000,2021-04-18 13:58:34,0.0,92.0,23.0,302.0,36.0,151.0,18.0,4.0,0.0,78.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618779627605,1618779627605,1618779627605,1619790193475,1619790071381,1618779627605,1618779627605,1618779627605,1618779627605,1618779627605
1618775760000,2021-04-18 12:56:00,0.0,92.0,250.0,266.0,74.0,133.0,37.0,2.0,0.0,77.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618776256808,1618776256808,1618776256808,1619790193475,1619790071381,1618776256808,1618776256808,1618776256808,1618776256808,1618776256808
1618772317000,2021-04-18 11:58:37,0.0,93.0,49.0,192.0,66.0,96.0,33.0,2.0,0.0,71.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618772455805,1618772455805,1618772455737,1619790193475,1619790071381,1618772455805,1618772455805,1618772455805,1618772455805,1618772455805
1618768683000,2021-04-18 10:58:03,0.0,93.0,22.0,126.0,70.0,63.0,35.0,2.0,0.0,73.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618768830037,1618768830037,1618768830037,1619790193475,1619790071381,1618768830037,1618768830037,1618768830037,1618768830037,1618768830037
1618765208000,2021-04-18 10:00:08,0.0,93.0,44.0,56.0,38.0,28.0,19.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618765248243,1618765248229,1618765248243,1619790193475,1619790071381,1618765248229,1618765248243,1618765248243,1618765248243,1618765248229
1618761449000,2021-04-18 08:57:29,0.0,93.0,24.0,18.0,16.0,9.0,8.0,2.0,0.0,39.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618761626514,1618761626538,1618761626538,1619790193475,1619790071381,1618761626538,1618761626538,1618761626538,1618761626538,1618761626538
1618756784000,2021-04-18 07:39:44,0.0,93.0,29.0,2.0,2.0,1.0,1.0,2.0,0.0,60.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618758030251,1618758030264,1618758030264,1619790193475,1619790071381,1618758030264,1618758030264,1618758030264,1618758030251,1618758030264
1618732801000,2021-04-18 01:00:01,0.0,94.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618754423386,1618754423411,1618754423411,1619790193475,1619790071381,1618754423411,1618754423411,1618754423411,1618754423386,1618754423411
1618718399000,2021-04-17 20:59:59,,,,984.0,,492.0,,,,,,,,b'{}',,"b'{""count"":"" corrected""}'",,,,,,,,1619790193475,,1619725385199,,,,
1618714840000,2021-04-17 20:00:40,0.0,94.0,25.0,492.0,0.0,246.0,0.0,0.0,0.0,57.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618718427570,1618718427570,1618718427570,1619790193475,1619790071381,1618718427570,1618718427583,1618718427570,1618718427570,1618718427570
1618711221000,2021-04-17 19:00:21,0.0,94.0,40.0,492.0,0.0,246.0,0.0,0.0,0.0,59.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618714841979,1618714841979,1618714841979,1619790193475,1619790071381,1618714841979,1618714841979,1618714841979,1618714841979,1618714841959
1618708877000,2021-04-17 18:21:17,0.0,94.0,21.0,492.0,6.0,246.0,3.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618711223573,1618711223573,1618711223573,1619790193475,1619790071381,1618711223573,1618711223573,1618711223573,1618711223573,1618711223573
1618706774000,2021-04-17 17:46:14,0.0,94.0,41.0,486.0,6.0,243.0,3.0,2.0,0.0,71.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618707643956,1618707643956,1618707643956,1619790193475,1619790071381,1618707643956,1618707643956,1618707643956,1618707643956,1618707643956
1618703839000,2021-04-17 16:57:19,0.0,94.0,24.0,480.0,24.0,240.0,12.0,2.0,0.0,73.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618704027585,1618704027585,1618704027585,1619790193475,1619790071381,1618704027585,1618704027585,1618704027585,1618704027585,1618704027585
1618699169000,2021-04-17 15:39:29,0.0,94.0,22.0,456.0,22.0,228.0,11.0,2.0,0.0,69.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618700425276,1618700425274,1618700425276,1619790193475,1619790071381,1618700425276,1618700425276,1618700425276,1618700425276,1618700425274
1618696490000,2021-04-17 14:54:50,0.0,94.0,43.0,434.0,42.0,217.0,21.0,3.0,0.0,71.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618696847249,1618696847249,1618696847249,1619790193475,1619790071381,1618696847249,1618696847249,1618696847249,1618696847249,1618696847249
1618693098000,2021-04-17 13:58:18,0.0,93.0,21.0,392.0,52.0,196.0,26.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618693226438,1618693226438,1618693226438,1619790193475,1619790071381,1618693226438,1618693226438,1618693226438,1618693226438,1618693226438
1618689796000,2021-04-17 13:03:16,0.0,93.0,252.0,340.0,88.0,170.0,44.0,3.0,0.0,66.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618689858389,1618689858389,1618689858389,1619790193475,1619790071381,1618689858389,1618689858389,1618689858389,1618689858389,1618689858389
1618685975000,2021-04-17 11:59:35,0.0,94.0,22.0,252.0,102.0,126.0,51.0,2.0,0.0,60.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618686031140,1618686031140,1618686031140,1619790193475,1619790071381,1618686031140,1618686031140,1618686031140,1618686031140,1618686031140
1618682335000,2021-04-17 10:58:55,0.0,94.0,41.0,150.0,78.0,75.0,39.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618682448146,1618682448146,1618682448146,1619790193475,1619790071381,1618682448146,1618682448146,1618682448146,1618682448146,1618682448146
1618678734000,2021-04-17 09:58:54,0.0,94.0,24.0,72.0,50.0,36.0,25.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618678828818,1618678828818,1618678828818,1619790193475,1619790071381,1618678828818,1618678828818,1618678828818,1618678828818,1618678828818
1618675019000,2021-04-17 08:56:59,0.0,94.0,41.0,22.0,16.0,11.0,8.0,3.0,0.0,53.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618675244415,1618675244415,1618675244415,1619790193475,1619790071381,1618675244415,1618675244415,1618675244415,1618675244415,1618675244415
1618671554000,2021-04-17 07:59:14,0.0,94.0,61.0,6.0,6.0,3.0,3.0,2.0,0.0,53.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618671662964,1618671662964,1618671662964,1619790193475,1619790071381,1618671662964,1618671662964,1618671662964,1618671662964,1618671662964
1618646401000,2021-04-17 01:00:01,0.0,94.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618668092902,1618668092902,1618668092902,1619790193475,1619790071381,1618668092902,1618668092902,1618668092902,1618668092902,1618668092902
1618631999000,2021-04-16 20:59:59,,,,408.0,,204.0,,,,,,,,b'{}',,"b'{""count"":"" corrected""}'",,,,,,,,1619790193475,,1619725342242,,,,
1618628420000,2021-04-16 20:00:20,0.0,94.0,42.0,204.0,0.0,102.0,0.0,0.0,0.0,53.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618632043108,1618632043108,1618632043094,1619790193475,1619790071381,1618632043094,1618632043094,1618632043108,1618632043108,1618632043108
1618624835000,2021-04-16 19:00:35,0.0,94.0,20.0,204.0,0.0,102.0,0.0,0.0,0.0,53.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618628421383,1618628421383,1618628421383,1619790193475,1619790071381,1618628421383,1618628421383,1618628421383,1618628421383,1618628421383
1618623783000,2021-04-16 18:43:03,0.0,94.0,34.0,204.0,10.0,102.0,5.0,2.0,0.0,62.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618624837842,1618624837842,1618624837842,1619790193475,1619790071381,1618624837842,1618624837842,1618624837842,1618624837842,1618624837842
1618620805000,2021-04-16 17:53:25,0.0,94.0,15.0,194.0,30.0,97.0,15.0,3.0,0.0,69.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618621218974,1618621218974,1618621218974,1619790193475,1619790071381,1618621218974,1618621218974,1618621218974,1618621218974,1618621218974
1618617105000,2021-04-16 16:51:45,0.0,94.0,19.0,164.0,22.0,82.0,11.0,2.0,0.0,69.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618617623076,1618617623076,1618617623076,1619790193475,1619790071381,1618617623076,1618617623076,1618617623076,1618617623076,1618617623045
1618613880000,2021-04-16 15:58:00,0.0,94.0,40.0,142.0,34.0,71.0,17.0,2.0,0.0,66.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618614044089,1618614044089,1618614043994,1619790193475,1619790071381,1618614044089,1618614044089,1618614044089,1618614044089,1618614044089
1618610394000,2021-04-16 14:59:54,0.0,94.0,34.0,108.0,38.0,54.0,19.0,2.0,0.0,73.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618610438363,1618610438363,1618610438363,1619790193475,1619790071381,1618610438363,1618610438363,1618610438363,1618610438363,1618610438363
1618606178000,2021-04-16 13:49:38,0.0,94.0,34.0,70.0,14.0,35.0,7.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618606836440,1618606836440,1618606836440,1619790193475,1619790071381,1618606836440,1618606836440,1618606836440,1618606836440,1618606836440
1618603302000,2021-04-16 13:01:42,0.0,94.0,224.0,56.0,12.0,28.0,6.0,2.0,0.0,66.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618603426685,1618603426685,1618603426685,1619790193475,1619790071381,1618603426685,1618603426685,1618603426685,1618603426685,1618603426685
1618599423000,2021-04-16 11:57:03,0.0,94.0,54.0,44.0,22.0,22.0,11.0,2.0,0.0,62.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618599657319,1618599657319,1618599657319,1619790193475,1619790071381,1618599657319,1618599657319,1618599657319,1618599657319,1618599657319
1618595551000,2021-04-16 10:52:31,0.0,95.0,40.0,22.0,14.0,11.0,7.0,3.0,0.0,62.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618596043566,1618596043566,1618596043566,1619790193475,1619790071381,1618596043566,1618596043566,1618596043566,1618596043566,1618596043566
1618590566000,2021-04-16 09:29:26,0.0,95.0,34.0,8.0,6.0,4.0,3.0,2.0,0.0,60.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618592436900,1618592436900,1618592436900,1619790193475,1619790071381,1618592436900,1618592436900,1618592436900,1618592436900,1618592436882
1618585235000,2021-04-16 08:00:35,0.0,95.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,53.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618588821460,1618588821460,1618588821460,1619790193475,1619790071381,1618588821460,1618588821460,1618588821460,1618588821460,1618588821460
1618584033000,2021-04-16 07:40:33,0.0,95.0,34.0,2.0,2.0,1.0,1.0,2.0,0.0,50.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618585236762,1618585236762,1618585236762,1619790193475,1619790071381,1618585236728,1618585236728,1618585236762,1618585236762,1618585236762
1618560001000,2021-04-16 01:00:01,0.0,95.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618581621373,1618581621373,1618581621373,1619790193475,1619790071381,1618581621373,1618581621373,1618581621373,1618581621373,1618581621373
1618545599000,2021-04-15 20:59:59,,,,160.0,,80.0,,,,,,,,b'{}',,"b'{""count"":"" corrected""}'",,,,,,,,1619790193475,,1619725308251,,,,
1618542035000,2021-04-15 20:00:35,0.0,95.0,15.0,80.0,0.0,40.0,0.0,0.0,0.0,46.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618545616488,1618545616488,1618545616401,1619790193475,1619790071381,1618545616401,1618545616401,1618545616488,1618545616401,1618545616488
1618540487000,2021-04-15 19:34:47,0.0,95.0,34.0,80.0,2.0,40.0,1.0,2.0,0.0,50.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618542036668,1618542036668,1618542036668,1619790193475,1619790071381,1618542036668,1618542036668,1618542036668,1618542036668,1618542036668
1618537501000,2021-04-15 18:45:01,0.0,95.0,15.0,78.0,4.0,39.0,2.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618538417713,1618538417713,1618538417713,1619790193475,1619790071381,1618538417713,1618538417713,1618538417713,1618538417713,1618538417713
1618533642000,2021-04-15 17:40:42,0.0,95.0,20.0,74.0,6.0,37.0,3.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618534822903,1618534822903,1618534822903,1619790193475,1619790071381,1618534822903,1618534822903,1618534822903,1618534822903,1618534822903
1618530345000,2021-04-15 16:45:45,0.0,95.0,21.0,68.0,4.0,34.0,2.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618531223363,1618531223363,1618531223363,1619790193475,1619790071381,1618531223363,1618531223363,1618531223363,1618531223363,1618531223363
1618527166000,2021-04-15 15:52:46,0.0,95.0,19.0,64.0,8.0,32.0,4.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618527621465,1618527621465,1618527621465,1619790193475,1619790071381,1618527621465,1618527621465,1618527621465,1618527621465,1618527621465
1618522683000,2021-04-15 14:38:03,0.0,95.0,15.0,56.0,6.0,28.0,3.0,2.0,0.0,69.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618524017815,1618524017815,1618524017815,1619790193475,1619790071381,1618524017815,1618524017741,1618524017741,1618524017741,1618524017741
1618520142000,2021-04-15 13:55:42,0.0,95.0,60.0,50.0,14.0,25.0,7.0,2.0,0.0,62.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618520462645,1618520462645,1618520462645,1619790193475,1619790071381,1618520462645,1618520462645,1618520462645,1618520462645,1618520462645
1618515278000,2021-04-15 12:34:38,0.0,95.0,237.0,36.0,12.0,18.0,6.0,2.0,0.0,62.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1618517039364,1618517039364,1618517039364,1619790193475,1619790071381,1618517039364,1618517039364,1618517039364,1618517039364,1618517039364
