Timestamp,Human readable date (America/Los_Angeles),alerts,battery,daily,hourly,maxmin,resets,temp,context_alerts,context_battery,context_daily,context_hourly,context_maxmin,context_resets,context_temp,created_at_alerts,created_at_battery,created_at_daily,created_at_hourly,created_at_maxmin,created_at_resets,created_at_temp
1635094838689,2021-10-24 10:00:38,0.0,18.0,0.0,0.0,0.0,0.0,42.0,{},{},{},{},{},{},{},1635094838689,1635094838689,1635094838689,1635094838689,1635094838689,1635094838689,1635094838689
1635091261843,2021-10-24 09:01:01,0.0,19.0,0.0,0.0,0.0,0.0,42.0,{},{},{},{},{},{},{},1635091261843,1635091261843,1635091261843,1635091261843,1635091261843,1635091261843,1635091261843
1635087665010,2021-10-24 08:01:05,0.0,21.0,0.0,0.0,0.0,0.0,42.0,{},{},{},{},{},{},{},1635087665010,1635087665010,1635087665010,1635087665010,1635087665010,1635087665010,1635087665010
1635084037633,2021-10-24 07:00:37,0.0,22.0,0.0,0.0,0.0,0.0,44.0,{},{},{},{},{},{},{},1635084037633,1635084037633,1635084037633,1635084037633,1635084037633,1635084037633,1635084037633
1635080435461,2021-10-24 06:00:35,0.0,23.0,0.0,0.0,0.0,0.0,41.0,{},{},{},{},{},{},{},1635080435461,1635080435461,1635080435461,1635080435461,1635080435461,1635080435461,1635080435461
1635076887307,2021-10-24 05:01:27,0.0,24.0,0.0,0.0,0.0,0.0,44.0,{},{},{},{},{},{},{},1635076887307,1635076887307,1635076887307,1635076887307,1635076887307,1635076887307,1635076887307
1635073361216,2021-10-24 04:02:41,0.0,27.0,0.0,0.0,0.0,0.0,50.0,{},{},{},{},{},{},{},1635073361216,1635073361216,1635073361216,1635073361216,1635073361216,1635073361216,1635073361216
1635040821785,2021-10-23 19:00:21,0.0,29.0,210.0,2.0,1.0,0.0,48.0,{},{},{},{},{},{},{},1635040821785,1635040821785,1635040821785,1635040821785,1635040821785,1635040821785,1635040821785
1635037217655,2021-10-23 18:00:17,0.0,29.0,208.0,7.0,4.0,0.0,50.0,{},{},{},{},{},{},{},1635037217655,1635037217655,1635037217655,1635037217655,1635037217655,1635037217655,1635037217655
1635033618030,2021-10-23 17:00:18,0.0,31.0,201.0,17.0,5.0,0.0,50.0,{},{},{},{},{},{},{},1635033618030,1635033618030,1635033618030,1635033618030,1635033618030,1635033618030,1635033618030
1635030027975,2021-10-23 16:00:27,0.0,32.0,184.0,9.0,2.0,0.0,50.0,{},{},{},{},{},{},{},1635030027975,1635030027975,1635030027975,1635030027975,1635030027975,1635030027975,1635030027975
1635026473710,2021-10-23 15:01:13,0.0,30.0,175.0,28.0,3.0,0.0,55.0,{},{},{},{},{},{},{},1635026473710,1635026473710,1635026473710,1635026473710,1635026473710,1635026473710,1635026473710
1635022995550,2021-10-23 14:03:15,0.0,31.0,147.0,30.0,5.0,0.0,60.0,{},{},{},{},{},{},{},1635022995550,1635022995550,1635022995550,1635022995550,1635022995550,1635022995550,1635022995550
1635019341797,2021-10-23 13:02:21,0.0,31.0,117.0,30.0,7.0,0.0,57.0,{},{},{},{},{},{},{},1635019341797,1635019341797,1635019341797,1635019341797,1635019341797,1635019341797,1635019341797
1635015624068,2021-10-23 12:00:24,0.0,28.0,87.0,30.0,3.0,0.0,50.0,{},{},{},{},{},{},{},1635015624068,1635015624068,1635015624068,1635015624068,1635015624068,1635015624068,1635015624068
1635012026572,2021-10-23 11:00:26,0.0,26.0,57.0,35.0,4.0,0.0,51.0,{},{},{},{},{},{},{},1635012026572,1635012026572,1635012026572,1635012026572,1635012026572,1635012026572,1635012026572
1635008420576,2021-10-23 10:00:20,0.0,26.0,22.0,14.0,4.0,0.0,50.0,{},{},{},{},{},{},{},1635008420576,1635008420576,1635008420576,1635008420576,1635008420576,1635008420576,1635008420576
1635004820570,2021-10-23 09:00:20,0.0,27.0,8.0,7.0,3.0,0.0,46.0,{},{},{},{},{},{},{},1635004820570,1635004820570,1635004820570,1635004820570,1635004820570,1635004820570,1635004820570
1635001221664,2021-10-23 08:00:21,0.0,28.0,1.0,1.0,1.0,0.0,33.0,{},{},{},{},{},{},{},1635001221664,1635001221664,1635001221664,1635001221664,1635001221664,1635001221664,1635001221664
1634997717759,2021-10-23 07:01:57,0.0,29.0,0.0,0.0,0.0,0.0,42.0,{},{},{},{},{},{},{},1634997717759,1634997717759,1634997717759,1634997717759,1634997717759,1634997717759,1634997717759
